79
49
0,1,0
1,46,0
2,46,0
3,2,0
4,13,0
5,63,0
6,45,0
7,13,0
8,71,0
9,52,0
10,7,0
11,24,0
12,13,0
13,48,0
14,7,0
15,13,0
16,13,0
17,9,0
18,17,0
19,9,0
20,11,0
21,11,0
22,11,0
23,11,0
24,18,0
25,13,0
26,27,0
27,67,0
28,13,0
29,13,0
30,32,0
31,2,0
32,46,0
33,30,0
34,30,0
35,34,0
36,34,0
37,21,0
38,37,0
39,40,0
40,42,0
41,46,0
42,48,0
43,13,0
44,47,0
45,32,0
46,49,0
47,63,0
48,49,0
50,52,0
51,49,0
52,49,0
53,49,0
54,24,0
55,14,0
56,14,0
57,27,0
58,14,0
59,14,0
60,61,0
61,51,0
62,63,0
63,46,0
64,62,0
65,50,0
66,73,0
67,13,0
68,8,0
69,41,0
70,9,0
71,72,0
72,9,0
73,52,0
74,52,0
75,50,0
76,50,0
77,50,0
78,46,0
0,1,1
1,46,1
2,46,1
3,2,1
4,13,1
5,63,1
6,45,1
7,13,1
8,71,1
9,52,1
10,7,1
11,24,1
12,13,1
13,48,1
14,7,1
15,13,1
16,13,1
17,9,1
18,17,1
19,9,1
20,11,1
21,11,1
22,11,1
23,11,1
24,18,1
25,13,1
26,27,1
27,67,1
28,13,1
29,13,1
30,32,1
31,2,1
32,46,1
33,30,1
34,30,1
35,34,1
36,34,1
37,21,1
38,37,1
39,40,1
40,42,1
41,46,1
42,48,1
43,13,1
44,47,1
45,32,1
46,49,1
47,63,1
48,49,1
50,52,1
51,49,1
52,49,1
53,49,1
54,24,1
55,14,1
56,14,1
57,27,1
58,14,1
59,14,1
60,61,1
61,51,1
62,63,1
63,46,1
64,62,1
65,50,1
66,73,1
67,13,1
68,8,1
69,41,1
70,9,1
71,72,1
72,9,1
73,52,1
74,52,1
75,50,1
76,50,1
77,50,1
78,46,1
