0,-1,0
1,-1,0
2,39,1
3,-1,0
4,39,1
5,-1,0
6,39,1
7,39,1
8,39,1
9,39,1
10,39,1
11,-1,0
12,-1,0
13,39,1
14,39,1
15,39,1
16,39,1
17,18,2
18,39,1
19,39,1
20,-1,0
21,-1,0
22,-1,0
23,-1,0
24,-1,0
25,-1,0
26,-1,0
27,-1,0
28,-1,0
29,42,1
30,39,1
31,39,1
32,39,1
33,32,2
34,42,1
35,-1,0
36,-1,0
37,-1,0
38,27,1
39,-1,0
40,-1,0
41,-1,0
42,-1,0
43,42,1
44,42,1
45,42,1
46,42,1
47,33,3
48,39,1
49,39,1
50,43,2
51,43,2
52,-1,0
53,52,1
54,52,1
55,53,2
56,53,2
57,43,2
58,43,2
59,13,2
60,13,2
61,15,2
62,15,2
63,39,1
64,39,1
65,39,1
66,43,2
67,56,3
68,56,3
69,56,3
70,45,2
71,45,2
72,42,1
73,42,1
74,18,2
75,43,2
76,43,2
77,43,2
78,46,2
79,42,1
80,39,1
81,80,2
82,79,2
83,77,3
84,23,1
85,84,2
86,46,2
0,-1,0
1,-1,0
2,8,1
3,-1,0
4,8,1
5,-1,0
6,8,1
7,-1,0
8,-1,0
9,8,1
10,8,1
11,8,1
12,8,1
13,18,2
14,18,2
15,18,2
16,18,2
17,8,1
18,8,1
19,8,1
20,-1,0
21,-1,0
22,-1,0
23,-1,0
24,-1,0
25,-1,0
26,45,1
27,-1,0
28,-1,0
29,45,1
30,8,1
31,30,2
32,30,2
33,30,2
34,8,1
35,-1,0
36,-1,0
37,-1,0
38,45,1
39,18,2
40,-1,0
41,45,1
42,45,1
43,-1,0
44,8,1
45,-1,0
46,8,1
47,31,3
48,39,3
49,39,3
50,45,1
51,45,1
52,42,2
53,52,3
54,52,3
55,13,3
56,53,4
57,45,1
58,57,2
59,13,3
60,13,3
61,15,3
62,15,3
63,18,2
64,18,2
65,18,2
66,8,1
67,56,5
68,56,5
69,45,1
70,45,1
71,-1,0
72,45,1
73,45,1
74,8,1
75,45,1
76,45,1
77,45,1
78,46,2
79,45,1
80,18,2
81,47,4
82,79,2
83,77,2
84,42,2
85,84,3
86,46,2
0,-1,0
1,-1,0
2,42,1
3,-1,0
4,-1,0
5,-1,0
6,40,1
7,42,1
8,-1,0
9,42,1
10,40,1
11,42,1
12,42,1
13,39,2
14,39,2
15,39,2
16,39,2
17,40,1
18,42,1
19,42,1
20,-1,0
21,-1,0
22,-1,0
23,-1,0
24,-1,0
25,-1,0
