0,-1,0
1,0,1
2,0,1
3,0,1
4,0,1
5,-1,0
6,0,1
7,0,1
8,0,1
9,0,1
10,3,2
11,3,2
12,2,2
13,8,2
14,8,2
15,8,2
16,97,3
17,8,2
18,1,2
19,1,2
20,1,2
21,1,2
22,7,2
23,8,2
24,1,2
25,1,2
26,1,2
27,2,2
28,4,2
29,11,3
30,2,2
31,4,2
32,8,2
33,8,2
34,97,3
35,97,3
36,7,2
37,97,3
38,1,2
39,1,2
40,1,2
41,1,2
42,1,2
43,73,3
44,1,2
45,1,2
46,10,3
47,10,3
48,97,3
49,97,3
50,97,3
51,37,4
52,97,3
53,97,3
54,37,4
55,10,3
56,57,4
57,10,3
58,10,3
59,7,2
60,97,3
61,57,4
62,60,4
63,97,3
64,60,4
65,37,4
66,1,2
67,73,3
68,97,3
69,97,3
70,-1,0
71,-1,0
72,-1,0
73,1,2
74,73,3
75,73,3
76,73,3
77,10,3
78,10,3
79,10,3
80,10,3
81,8,2
82,8,2
83,8,2
84,76,4
85,8,2
86,10,3
87,8,2
88,10,3
89,8,2
90,8,2
91,76,4
92,8,2
93,8,2
94,59,3
95,59,3
96,59,3
97,8,2
98,8,2
99,8,2
100,97,3
101,97,3
102,97,3
103,97,3
104,1,2
105,1,2
106,56,5
107,10,3
108,1,2
109,2,2
110,1,2
111,2,2
112,1,2
113,10,3
114,10,3
115,10,3
116,10,3
117,10,3
118,8,2
119,8,2
120,6,2
121,119,3
122,119,3
123,97,3
124,123,4
125,69,4
126,69,4
127,64,5
128,69,4
129,64,5
130,64,5
131,123,4
132,123,4
133,97,3
134,73,3
135,73,3
136,69,4
137,103,4
138,69,4
139,69,4
140,69,4
0,-1,0
1,-1,0
2,-1,0
3,-1,0
4,-1,0
5,56,1
6,-1,0
7,-1,0
8,-1,0
9,-1,0
10,-1,0
11,56,1
12,56,1
13,-1,0
14,-1,0
15,-1,0
16,56,1
17,-1,0
18,-1,0
19,56,1
20,-1,0
21,56,1
22,-1,0
23,56,1
24,-1,0
25,-1,0
26,-1,0
27,56,1
28,56,1
29,11,2
30,56,1
31,56,1
32,21,2
33,21,2
34,56,1
35,21,2
36,37,3
37,21,2
38,-1,0
39,-1,0
40,-1,0
41,-1,0
42,-1,0
43,-1,0
44,-1,0
45,-1,0
46,-1,0
47,-1,0
48,36,4
49,36,4
50,37,3
51,37,3
52,37,3
53,37,3
54,37,3
55,-1,0
56,-1,0
57,56,1
58,56,1
59,57,2
60,37,3
61,56,1
62,60,4
63,37,3
64,60,4
65,37,3
66,56,1
67,56,1
68,37,3
69,37,3
70,-1,0
71,-1,0
72,-1,0
73,66,2
74,66,2
75,66,2
76,73,3
77,57,2
78,57,2
79,57,2
80,57,2
81,88,3
82,88,3
83,66,2
84,76,4
85,66,2
86,57,2
87,57,2
88,57,2
89,73,3
90,66,2
91,66,2
92,66,2
93,57,2
94,120,3
95,23,2
96,120,3
97,66,2
98,75,3
99,57,2
100,37,3
101,37,3
102,63,4
103,37,3
104,57,2
105,57,2
106,-1,0
107,57,2
108,57,2
109,57,2
110,57,2
111,57,2
112,57,2
113,57,2
114,57,2
115,57,2
116,57,2
117,57,2
118,57,2
119,57,2
120,57,2
121,120,3
122,120,3
123,66,2
124,123,3
125,63,4
126,64,5
127,64,5
128,69,4
129,64,5
130,64,5
