0,-1,0
1,-1,0
2,11,1
3,-1,0
4,-1,0
5,-1,0
6,-1,0
7,-1,0
8,-1,0
9,-1,0
10,-1,0
11,-1,0
12,11,1
13,11,1
14,-1,0
15,13,2
16,13,2
17,11,1
18,11,1
19,24,2
20,-1,0
21,-1,0
22,20,1
23,20,1
24,11,1
25,13,2
26,20,1
27,20,1
28,13,2
29,13,2
30,24,2
31,24,2
32,24,2
33,24,2
34,41,3
35,24,2
36,24,2
37,-1,0
38,37,1
39,13,2
40,13,2
41,24,2
42,13,2
43,13,2
44,41,3
45,41,3
46,41,3
47,41,3
48,13,2
49,24,2
50,24,2
51,52,3
52,24,2
53,52,3
54,24,2
55,20,1
56,20,1
57,20,1
58,20,1
59,20,1
60,46,4
61,46,4
62,46,4
63,46,4
64,41,3
65,52,3
66,52,3
67,59,2
68,11,1
69,41,3
70,19,3
71,11,1
72,71,2
73,52,3
74,52,3
75,52,3
76,52,3
77,52,3
78,46,4
0,-1,0
1,-1,0
2,-1,0
3,-1,0
4,-1,0
5,-1,0
6,-1,0
7,-1,0
8,-1,0
9,-1,0
10,-1,0
11,-1,0
12,18,1
13,-1,0
14,18,1
15,39,1
16,39,1
17,-1,0
18,-1,0
19,46,1
20,18,1
21,18,1
22,18,1
23,18,1
24,18,1
25,39,1
26,39,1
27,39,1
28,39,1
29,39,1
30,5,1
31,5,1
32,-1,0
33,5,1
34,31,2
35,6,1
36,5,1
37,24,2
38,37,3
39,-1,0
40,39,1
41,-1,0
42,40,2
43,42,3
44,31,2
45,46,1
46,-1,0
47,5,1
48,42,3
49,46,1
50,47,2
51,49,2
52,49,2
53,49,2
54,24,2
55,24,2
56,14,2
57,27,2
58,14,2
59,14,2
60,46,1
61,46,1
62,46,1
63,46,1
64,33,2
65,47,2
66,47,2
67,48,4
68,54,3
69,-1,0
70,52,3
71,52,3
72,52,3
73,66,3
74,52,3
75,66,3
76,66,3
77,66,3
78,46,1
0,-1,0
1,7,1
2,7,1
3,7,1
4,-1,0
5,3,2
6,3,2
7,-1,0
8,-1,0
9,7,1
10,-1,0
11,-1,0
12,7,1
13,7,1
14,-1,0
15,13,2
16,13,2
17,20,1
18,20,1
19,18,2
20,-1,0
21,20,1
22,20,1
23,20,1
24,20,1
25,13,2
26,20,1
27,20,1
28,13,2
29,13,2
30,31,3
31,2,2
32,1,2
33,5,3
34,6,3
35,6,3
36,6,3
37,21,2
38,37,3
39,13,2
40,13,2
41,18,2
42,13,2
43,13,2
